Artist ID,"Artist",Certified Units,Gold,Platinum,Multi-Platinum,Diamond
9a4a6d0f8cbe7fbb5aebc239e0f3488b,"MARCO ANTONIO SOLIS Y LOS BUKIS",1.5,3,0,0,0
f8d05449ea558096b08d643abc8f201f,"MAREN MORRIS",1.5,2,1,0,0
e1bba4af596516ea63b4dcb4ae385380,"MARIO",1.5,2,1,0,0
697aad8f784a6b43c8570c5b68a322cc,"MARK WILLS",1.5,2,1,0,0
16dc29e709ad3d0b159b1874c97a1f0b,"MARVIN SAPP",1.5,2,1,0,0
9aae6a7dd3bb43b7cae2ee3f0cc1e875,"MICK JAGGER",1.5,2,1,0,0
0fcc3f0f1cecbbaa80d30b01ea24f6e7,"MIDNIGHT OIL",1.5,2,1,0,0
bff9a6af8986582ea89131990b524165,"MILLIE JACKSON",1.5,3,0,0,0
96200f5d99cb03ea411acbb869074c24,"MO THUGS",1.5,2,1,0,0
3f55486db2c73816ac2d9625a2e4bb0a,"MOUNTAIN",1.5,3,0,0,0
89840dfd20906b2f5ded71d927b33fe7,"MUDVAYNE",1.5,3,0,0,0
2d9cf6cac8f67fdb3f6ef2587567530c,"NICKEL CREEK",1.5,2,1,0,0
2328e4514d6228e61fc5f0774b53ce62,"OL' DIRTY BASTARD",1.5,2,1,0,0
c9ac5226f33f690d4a54986a09635fad,"OLD DOMINION",1.5,2,1,0,0
a7771f92ec840cba8c875a210381f182,"ORGY",1.5,2,1,0,0
84a8965f5f35cce6389969d332e9378f,"OUR LADY PEACE",1.5,2,1,0,0
7cc7ed7a0395186eb93c7b27c227e1fb,"PAT METHENY GROUP",1.5,3,0,0,0
18ed8799766fd664dea8aa4807c4b70e,"PEABO BRYSON",1.5,3,0,0,0
d0adde1d8de229d7c183b385f2d2c139,"PEACHES & HERB",1.5,2,1,0,0
08d3900753c4c269a1e900ca2d4669e9,"PEBBLES",1.5,2,1,0,0
d9068fe2a5630ef3dddf6f527fee6709,"PERCY FAITH",1.5,3,0,0,0
20bd6d4ed4cd8c3f3d8025c2a8356778,"PETE TOWNSHEND",1.5,2,1,0,0
0d45c9ad522eb39ad1084f4a64a6c148,"PETER TOSH",1.5,2,1,0,0
246ca2d42cb06af43650de16551e5c52,"PIXIES",1.5,2,1,0,0
a103b4c68ffa8bba33bca37c2bf19432,"PLAYBOI CARTI",1.5,2,1,0,0
c56115878e18e731e17cb92236d1bc70,"R. CARLOS NAKAI",1.5,2,1,0,0
501ab9a5f372d50f6fa3c764ca7a6072,"RAEKWON",1.5,2,1,0,0
c8bf15725706faf303b928bda12e42f4,"RANCID",1.5,2,1,0,0
387ca7e900c39b848c8f390bcc98615f,"READY FOR THE WORLD",1.5,2,1,0,0
e31e37f39e991f59eca8aa97eddb8cf2,"RELIENT K",1.5,3,0,0,0
eeec5eea312a16d5f6499b4b50e2fabe,"RINGO STARR",1.5,2,1,0,0
9e9fc1628a167a0dc8410bf52cda45a1,"RISE AGAINST",1.5,3,0,0,0
0bc40141cb85084b9a64f0e7fe722ec7,"RITA COOLIDGE",1.5,2,1,0,0
9271b78fa2a8f5c6652d2d9ee34b6361,"ROGER MILLER",1.5,3,0,0,0
ba8a8b832ec4a364033eaf69c2ce7c55,"ROSANNE CASH",1.5,3,0,0,0
a63efc6ebaecec3e62e98ef10394e3e4,"ROSIE O'DONNELL",1.5,2,1,0,0
3c007d4d46920d927965181cf447a556,"ROYAL PHILHARMONIC ORCHESTRA",1.5,2,1,0,0
eafc331857bfb99094dcaab273c0bb78,"RUBEN STUDDARD",1.5,2,1,0,0
390f9c5f0a6e554cd5d9236326e5bd52,"RUFUS",1.5,3,0,0,0
16372888f2d74bc21d2fc67855cdbb72,"RUSTED ROOT",1.5,2,1,0,0
63f071acf4a377b5a37ddaaa69405bda,"S.O.S. BAND",1.5,3,0,0,0
4cffdc50016a9a8a1754bfd62fbf94ee,"SALIVA",1.5,2,1,0,0
24299ce40ce4a83117e31144c068d95d,"SAMANTHA FOX",1.5,3,0,0,0
413a50810dcd4b2e78ae2725f4ca7cda,"SAWYER BROWN",1.5,3,0,0,0
df955fcfb88c3e04a97c92ab1b8de73c,"SCHOOLBOY Q",1.5,2,1,0,0
cbb6e9d8ff371a1baab46f364aee8bc3,"SELENA GOMEZ & THE SCENE",1.5,3,0,0,0
5c319f7fc3445c01dadddf95b9bf16f2,"SEVENDUST",1.5,3,0,0,0
cad2adc863167a85bb4af8e1b0baf5b8,"SHALAMAR",1.5,3,0,0,0
d70c30b800441f1e83a95d0e43b5f29f,"SHAQUILLE O'NEAL",1.5,2,1,0,0
2a9fb6f0381e79deb6b3bb8f7bcbbadc,"SHEDAISY",1.5,2,1,0,0
d286946767831136a1c6ce6f1ed1ee42,"SHEKINAH GLORY MINISTRY",1.5,2,1,0,0
a4b5905ad155dfce6e14cf85db0396f5,"SHENANDOAH",1.5,3,0,0,0
01fc32a386f3c33a08fcaa4ef6d13ea7,"SIA",1.5,2,1,0,0
55643df3c2745efa9a7a881f480441f5,"SLICK RICK",1.5,2,1,0,0
c135ce4c02268b63aed54da6d5c73ae3,"SMOTHERS BROTHERS",1.5,3,0,0,0
ac62ad8abfa418eab5b6f5d2bf44f0af,"SNOOP DOGG PRESENTS THA EASTSIDAZ",1.5,2,1,0,0
7d3daab763489198680779f34c7c1e6a,"SNOW PATROL",1.5,2,1,0,0
84ba02dc1296fb9d62bec9439e5d5829,"SONNY & CHER",1.5,3,0,0,0
7fd3444fa8db659ef007a5676f1aae97,"SPICE 1",1.5,3,0,0,0
ba9b82c8a496dff3b2b4549b1243f605,"SQUIRREL NUT ZIPPERS",1.5,2,1,0,0
57a0fa42f0ca1fe016aef318e62e4830,"STARSHIP",1.5,2,1,0,0
2f1d2a3a2d4b1ac266e6614f4e6cdb61,"STATIC-X",1.5,2,1,0,0
e98b7c37aed98d9ca3c6ad33353b9d37,"STEPHEN STILLS",1.5,3,0,0,0
ad6f7b51d669dd91ff096c776c8d1084,"STEVE WARINER",1.5,3,0,0,0
5963ed3b4a4c8bfcf85499c7844fc882,"STEVIE B.",1.5,3,0,0,0
7a73bee44bc191041c7036ccff364472,"STONE SOUR",1.5,2,1,0,0
b5f4be09ed53e62aa0a9c98196dbeba7,"STRAY CATS",1.5,2,1,0,0
6ef726786249f44031d06d062d5d1e55,"SURFACE",1.5,2,1,0,0
595223473cce8964754bf4468305ced6,"SUZANNE VEGA",1.5,2,1,0,0
8ea4742e378d41a665502fa80ab7a680,"TAKE 6",1.5,2,1,0,0
f4420d29a56fb2579d182f9f89a65981,"TAKING BACK SUNDAY",1.5,3,0,0,0
adc86f7b643b097e082084050cc61262,"TAMMY WYNETTE",1.5,2,1,0,0
6521ae9119fd287f076679e67f371ae0,"THE 1975",1.5,2,1,0,0
357162f1a856554fe891e6037efba45a,"THE BAND PERRY",1.5,2,1,0,0
7983b1882600a136eea44d566350115d,"THE BELLAMY BROTHERS",1.5,2,1,0,0
1144a58aaf4046f4627529ebab6bda11,"THE BOYS",1.5,2,1,0,0
7329dde5911d11ad397f2386d380d985,"THE FIXX",1.5,2,1,0,0
c998bebbdd53f166c7475bb04ca4b273,"THE JETS",1.5,2,1,0,0
890dd70abdfa27ca1ab33f66c73d7ad2,"THE LOX",1.5,2,1,0,0
c58f4285d4d9530a206e5a917debf992,"THE MANHATTANS",1.5,3,0,0,0
33f48ebafad284d9c42ea9de8f910d8c,"THE MAVERICKS",1.5,2,1,0,0
9a2eb1afedb020d87daadee8309cb3d0,"THE NEIGHBOURHOOD",1.5,2,1,0,0
fbf24baf8b9e76a4933bbbc39aed6826,"THE OUTLAWS",1.5,3,0,0,0
98501d54fbc1a370910a1612a91e179d,"THE SHINS",1.5,3,0,0,0
720864c99ee7ef6594c89db565fe6473,"THE SMITHS",1.5,3,0,0,0
107cd9d5c4c8b8a70326c9a6a5e7d09e,"THE STYLISTICS",1.5,3,0,0,0
df9ee66688a327c8759c72c8bf554361,"THE VENTURES",1.5,3,0,0,0
c4d887589ce91681a585fd820bb6b5c3,"THOMPSON TWINS",1.5,2,1,0,0
d80d89ab45982c7d5652b3b0347f7196,"TOM WAITS",1.5,3,0,0,0
6ecbc7e4dbd14a279abff392c79bd332,"TOTAL",1.5,2,1,0,0
04273c8d76e295f02dfbef7b53e0b7f2,"TYPE O NEGATIVE",1.5,2,1,0,0
b5ec8ee672b42f7b47e00fb26322834d,"VAN CLIBURN",1.5,2,1,0,0
c9cfa9b7f72e2962df9b4185f96e8b24,"VANCE JOY",1.5,2,1,0,0
5f4c4f9cc88a83b564ec3612805ba50c,"VERN GOSDIN",1.5,3,0,0,0
4bde26cbb1053bab3ec7d91103c8cd7e,"VIOLENT FEMMES",1.5,2,1,0,0
0d624eb54013d37f2a5f713e59a7dae9,"VONDA SHEPARD",1.5,2,1,0,0
8224a3580afc6d073c42de1612442589,"WARREN ZEVON",1.5,2,1,0,0
e75a25cd2817775736eaf152b1e9308c,"WESTSIDE CONNECTION",1.5,2,1,0,0
dc0b7a92700eb146f905987a58f8e4fa,"YELLOWCARD",1.5,2,1,0,0
82e77772a64f590b5e8bfef15b7e2d3e,"YNW MELLY",1.5,3,0,0,0
bfc94bec2d9ce2c7ff0a2420103803a6,"YO GOTTI",1.5,3,0,0,0
b3e5b66d4a8e84d23c628e742c622fe2,"YOUNG M.C.",1.5,2,1,0,0
845bde98f3bab1770d05b54536f48df8,"ZAPP",1.5,3,0,0,0
3ea010433be80301916a8251adf26920,"ZAYN",1.5,2,1,0,0
728dd15f73e60c999a359b8c7d446427,"ZIGGY MARLEY & MELODY MAKERS",1.5,2,1,0,0
1f1131f5c1eb6e43531d6ddd23d17a9f,"2 PAC & OUTLAWZ",1,1,1,0,0
f7c01a3ed839a5b641c76fce5b96a8fe,"3LW",1,1,1,0,0
3281723f1df6870bd58454bd71c129f7,"3RD BASS",1,2,0,0,0
e8fedd254089da20d93e49703ee42368,"4 NON BLONDES",1,1,1,0,0
43cf0404d2d357a00145b84ade5257c1,"69 BOYZ",1,1,1,0,0
cc8d206a9fff40acb0385238f57e181c,"A DAY TO REMEMBER",1,2,0,0,0
29257437f2d68abc9dda183dc3e20b26,"A TASTE OF HONEY",1,1,1,0,0
8c49a69f2abb021891a75241f0cc9839,"A-HA",1,1,1,0,0
d3dadcc5cb2e0d5205fce1f6c63aefb8,"A.B. Y LOS KUMBIA KINGS QUINTANILLA III",1,2,0,0,0
9ecb7f59592bedc3aefa75b51b4264c9,"A$AP FERG",1,2,0,0,0
11e03b4c60e1aab876f5790adb71c31d,"AARON HALL",1,1,1,0,0
fe83dd13658137139fa063eb7cc6b58a,"ACE FREHLEY",1,1,1,0,0
d94b1e96a25f397ba9c753b744245541,"AKWID",1,1,1,0,0
99b811431e3077a6ac84e21cef55e9cc,"ALANNAH MYLES",1,1,1,0,0
ac11e4153a52e3ac934eb4fea9063f2c,"ALESSIA CARA",1,1,1,0,0
47d1b9f3a0e526e3f2159827cb17dcd9,"ALEXANDER O'NEAL",1,2,0,0,0
8c3149ad35eb26947daaae5c32a4c8a4,"ALIEN ANT FARM",1,1,1,0,0
51d68b1d1c74b65b5a06a4fb4e79a79e,"ALL SAINTS",1,1,1,0,0
3666556679e029a7680ba3fbf7f23dd0,"ALL TIME LOW",1,2,0,0,0
a4df4dab7b4dc1abc3a3e89b35c29272,"ALT-J",1,2,0,0,0
65e83ece716e34bbf30eb9ea6e7885e0,"AMERICAN IDOLS",1,2,0,0,0
7b98863153121ee9f6ef0dbeb937fcef,"AMERIE",1,2,0,0,0
fda499ea5df44b678e23cbc79d5fc1e7,"ANGIE STONE",1,2,0,0,0
4d11b2bb1e012a9875ef9bac94f0aabc,"ANNE-MARIE",1,1,1,0,0
f42a7b29eb6c1137660183da9d508982,"ANOTHER BAD CREATION",1,1,1,0,0
5a726ecdf4e9c412f2bfc4838da0c1e8,"ARCADE FIRE",1,2,0,0,0
85738a5e6a8210056e6e1478373b005c,"ARCADIA",1,1,1,0,0
4bb61f7e82233de336bc2a4632d4ff78,"ATREYU",1,2,0,0,0
da3401e0350664a3e34d16a5e594b2b5,"AVALON",1,2,0,0,0
85e8ea8818e487fd7120871e06f8ed03,"AVICII",1,1,1,0,0
be8cd203c4bf0880202287137eb34384,"AWOLNATION",1,1,1,0,0
029bfdd51ad7c6954a854d43739c1f3f,"AZ YET",1,1,1,0,0
337b7feba6764f294cb73407492fbd17,"BAD ENGLISH",1,1,1,0,0
8018e0005044bbc169593da64b8d73b8,"BANDA EL RECODO",1,2,0,0,0
96afd8eed32d2a38f805f34b35b9036b,"BARBARA MANDRELL",1,2,0,0,0
449159914ee77d8b459fae01d1119894,"BASTILLE",1,1,1,0,0
97d6fea45b0e0dd3857cc7f1b786c3fc,"BAZZI",1,1,1,0,0
4d92ea01a21dade035fc2085eeb125c2,"BEBE REXHA",1,1,1,0,0
674b0f74982e90d957a3185a07343245,"BEN FOLDS FIVE",1,1,1,0,0
087aa656c2b66d15de224b311ea86fa1,"BENNY BLANCO",1,1,1,0,0
4a0532e183ea2c427d74b824b7079479,"BETTER THAN EZRA",1,1,1,0,0
ed6344e3bdde2f82fdf1227bd37e426c,"BIG BAD VOODOO DADDY",1,1,1,0,0
83d524672c9f68085655a0349d31c0a9,"BIG DADDY KANE",1,2,0,0,0
8188f5fcef0e187616a2f43d6c33091b,"BIG HEAD TODD & THE MONSTERS",1,1,1,0,0
838af6a4c5876f406ddd516f62b445a5,"BILL WHELAN",1,1,1,0,0
b3953e2620b29e0fcd3ba523f4ef8f1f,"BLACK ROB",1,1,1,0,0
17cc04b49f01c04fc06c9a55ba2cac98,"BLACKBEAR",1,2,0,0,0
33db17270815540078f513f6874a0330,"BLACKFOOT",1,1,1,0,0
a9586781bfd90697db04d57c75074fae,"BLAQUE",1,1,1,0,0
68fb9fb8710b1472371bb5d9f426c86b,"BLIND FAITH",1,1,1,0,0
e644c1b52b77228f91ac8e81118125a4,"BLUE OCTOBER",1,1,1,0,0
1e492fc2ba8fee74831e212f0ac5ab2e,"BOB JAMES & DAVID SANBORN",1,1,1,0,0
ba1f0a1c591c99118dcab5013d1c8545,"BOB NEWHART",1,2,0,0,0
0cd1d8ec55c6fd5747169024727b4b22,"BOBBY MC FERRIN",1,1,1,0,0
b41c5ebe6ca08ad3ac43059bb6823e24,"BOBBY VINTON",1,2,0,0,0
6855dade46d2b89c198a289fb557f1dd,"BOOTS RANDOLPH",1,2,0,0,0
47b241258bcded24055ab3391e5d7659,"BOOTSY'S RUBBER BAND",1,2,0,0,0
a1c087eb027b0dff3dd58ca2ef8b26e7,"BRETT ELDREDGE",1,2,0,0,0
b2330563a790b24e32ed1f9ed325f9b5,"BRETT YOUNG",1,1,1,0,0
d7571900cf6ffefb080f1efb69f54d7c,"BRONCO",1,2,0,0,0
d46b3ea65f8a92df902c4a004390c0b1,"BROWNSTONE",1,1,1,0,0
9c0b87f7bb055aa922c209010d58dc78,"BUDDY HOLLY & THE CRICKETS",1,2,0,0,0
aa578efac9f471ff6ee7a8ddf3b9d885,"BUENA VISTA SOCIAL CLUB",1,1,1,0,0
2aada18889f625cab584b79edeeaff34,"BUFFALO SPRINGFIELD",1,1,1,0,0
0e94d258b6641477a96fecda6413a46e,"CALIFORNIA RAISINS",1,1,1,0,0
8dbd74b0712031f9785f90befa478f58,"CAPITAL CITIES",1,1,1,0,0
f7aedb9f9944ef6cd9a61c71e3a816cd,"CARL DOY",1,1,1,0,0
57e17374fa6992e9b90ab0c51f422665,"CARLOS SANTANA & BUDDY MILES",1,1,1,0,0
6cff634f6cde56ce5f3aae564f18ba0e,"CASE",1,2,0,0,0
d79a04003439a422481a0b5e614e7f6a,"CHAMILLIONAIRE",1,1,1,0,0
187a8e1e477a39d64d0b8d32741122f3,"CHANGING FACES",1,2,0,0,0
ec0a67f68263e888de0512f3f86fb238,"CHARLIE ZAA",1,1,1,0,0
2e600b0d71b24106df30c6bf9ea6b691,"CHRIS BOTTI",1,2,0,0,0
dde185bbf8b5293f53794c7bd2292924,"CHRIS CAGLE",1,2,0,0,0
2916e454e756c5def4e111c3ab20b3b3,"CLANNAD",1,2,0,0,0
cfa9ca822ac89e930e42ae2e752a61e8,"CLEAN BANDIT",1,2,0,0,0
c2cc6f1234bbf8768e85f86bb0cef9bc,"CLUB NOUVEAU",1,1,1,0,0
e6b53392a614eec00c60bbef411ce0e5,"COHEED & CAMBRIA",1,2,0,0,0
2177bc35c1ae129622d38df7ed77dcfc,"COLD",1,2,0,0,0
c7ab2ef5948e95ba9357bfe00c63fb2b,"CORINNE BAILEY RAE",1,1,1,0,0
19747cfe59a794ddd48164a291229e43,"COVERDALE PAGE",1,1,1,0,0
91c7a87ab8f9bee83d43a431c8f26698,"COWBOY JUNKIES",1,1,1,0,0
cad04d2a9ff643ad7aa45976ca314034,"CRAIG MORGAN",1,2,0,0,0
8b87b1891f303ae10ac9cfbbcd030c67,"CRAZY TOWN",1,1,1,0,0
66ccac50e0035d927da4edff9426787d,"CREEDENCE CLEARWATER REVISITED",1,1,1,0,0
f9f8992f88b8210669e98786321ebc18,"CROSSFADE",1,1,1,0,0
94375dc5755d5d08348fe281168ca02e,"CROWDED HOUSE",1,1,1,0,0
0be817b8ea66e44c3cf71e4b0a106d78,"DAN FOGELBERG & TIM WEISBERG",1,1,1,0,0
1566d47a6ced2cf1201978373ef8c91b,"DARLENE ZSCHECH",1,2,0,0,0
91f40be9457defeb4bfa9a146183b357,"DAS EFX",1,1,1,0,0
5b2dc4ce1cf59ef98af5d69574a06a1b,"DAVE CLARK FIVE",1,2,0,0,0
fc41653f87b297deeb599c2d684074ec,"DAVE HOLLISTER",1,2,0,0,0
05d42f561d1773d5608991818836fcf2,"DAVE KOZ",1,2,0,0,0
89b236235434dabccbabe2ae4ee8cc7a,"DAVID BALL",1,1,1,0,0
d4ab3f648b68e2cb9931d4e7662ad256,"DAVID COOK",1,1,1,0,0
2d5e89a01340c4dcd5d0a11a3d451de4,"DAVID GILMOUR",1,2,0,0,0
b628b1e9fbcdbc08af64166a429adcc7,"DAVID LEE MURPHY",1,1,1,0,0
aaca0ca0842c523f72bb56e1e4e7ac92,"DAYS OF THE NEW",1,1,1,0,0
d1be8d5755a0ad21f7ab5ae64c138fdc,"DEBBY BOONE",1,1,1,0,0
5b94d97651d640bdc4ef17cd13a647b7,"DEFAULT",1,1,1,0,0
f1efb3a2244e2acbf6eb75adac5df567,"DENIECE WILLIAMS",1,2,0,0,0
ecad383fc927acfe39690e8173fa7a60,"DEREK & THE DOMINOS",1,2,0,0,0
4d88830aa53699d48a23b6f2ceaf362e,"DES'REE",1,1,1,0,0
ddf3a4b3b90d4a9d153cf4dd41af0ab6,"DIANA ROSS & THE SUPREMES WITH THE TEMPTATIONS",1,2,0,0,0
a63586d433fb6b4d87b3f706e7cfbdc9,"DJ MAGIC MIKE",1,2,0,0,0
996f4c7fff85ae27fd7168fadc323a66,"DJ MAGIC MIKE & ROYAL POSSE",1,1,1,0,0
3df95e945d0318e7cc4ca03ebb4d593a,"DO OR DIE",1,2,0,0,0
8eb9b5562373fb7f4ff0c53771d925ce,"DON OMAR",1,2,0,0,0
fb0b1e94099310640d13490e4c24142d,"DONNA LEWIS",1,1,1,0,0
f246b49c4f4495695518c488f5a5d633,"DREAMVILLE",1,1,1,0,0
770b93886de43bbea84ebc9ed0b50c7b,"DROWNING POOL",1,1,1,0,0
eb911ca7ee96767e2e0a43d0455c6cdc,"EAGLE EYE CHERRY",1,1,1,0,0
ec41f0e04648379c65bcc68f14678d5c,"ED AMES",1,2,0,0,0
8ee7a3ff37d23654709d293418ffe5fc,"EDGAR WINTER",1,2,0,0,0
1976122eca67103ac03240d407decd73,"ELLA MAI",1,1,1,0,0
0852b965aa1a50079073a34af2ae9245,"ELMO AND PATSY",1,1,1,0,0
3f176c653a2885a44da57c289fab72d0,"EMF",1,1,1,0,0
2198390562383ab524f9976622c454c5,"ERIC JOHNSON",1,1,1,0,0
5da5e94beefb4bc8e4ebde76cbde740d,"EUGENE ORMANDY",1,2,0,0,0
6f48098fbeb8716077f5da400c48b13b,"EVA CASSIDY",1,1,1,0,0
a09c61ea2afd1af1b360dd7018ef2a53,"EVELYN \'CHAMPAGNE\' KING",1,2,0,0,0
489de11fd2be8461b40297456bd0bc02,"EXILE",1,2,0,0,0
b1e8e673d723473a559f42d3baffe1ca,"FASTBALL",1,1,1,0,0
50f427649012e2d82b02d0232c044837,"FATBOY SLIM",1,1,1,0,0
bcdf314def5ee2a2ca8af2ded3990431,"FINGER ELEVEN",1,2,0,0,0
507904c7b998709a0f86790bde23569a,"FIVE",1,1,1,0,0
d261fe294b2336b8ebaf2f2467281c79,"FLYLEAF",1,1,1,0,0
caf1b0a1d65e1b4515c0fa2f5f1526d7,"FOCUS",1,2,0,0,0
75316b4e774d7d223009fd97025e3bf6,"FRANCES LAI",1,2,0,0,0
7b94ae9bed00de42d3da867d761520db,"FRANKIE J",1,1,1,0,0
17c078a55502245da9c9d71929caa0bb,"G.Q.",1,1,1,0,0
85d761b3c9ab6e6d9968dd0747c1b3a7,"GANG STARR",1,2,0,0,0
f94c31324c4116f8db4df24281d2f0cd,"GAVIN DEGRAW",1,1,1,0,0
95f1798e03613cbc96d67c5ceb3ab15e,"GENE SIMMONS",1,1,1,0,0
a460e96b0769db8e5e98c33903b5db5e,"GEORGIA SATELLITES",1,1,1,0,0
86dbc285e289763671019c71493d5ee1,"GINO VANNELLI",1,1,1,0,0
a2682587aeeb565d7b96c8d6923ab312,"GLENN FREY",1,2,0,0,0
6485a8a58d8e37a29c7b450942ff708b,"GLORIA GAYNOR",1,1,1,0,0
c96bf430cb085a22eba2a9495c72870f,"GNARLS BARKLEY",1,1,1,0,0
229539ea15620c0ae7af8e99586ec18c,"GRUPO MONTEZ DE DURANGO",1,2,0,0,0
d149146d0093aacd4bcd6eb46864666c,"GUNNA",1,2,0,0,0
a8ba41ea429273c4fcea867b288a0151,"HALESTORM",1,2,0,0,0
4f9209b8e41de8adae68b491aa76e568,"HALL & OATES",1,1,1,0,0
52e1c973f17db59f861d45d11202cf00,"HAWTHORNE HEIGHTS",1,2,0,0,0
a440a5ea34871f946e7ee085117ca941,"HEATHER HEADLEY",1,2,0,0,0
89a75b5509a2852633af380d95a4fa71,"HI-FIVE",1,2,0,0,0
24fb4dbdb10792cda4f5b08bf5c8c7c5,"HIROSHIMA",1,2,0,0,0
33f45d3ce185b3471e76fa77a9edb5e2,"HOT BOYS",1,1,1,0,0
0048ff5f3b925f368386d9997d1c76a6,"HOWARD JONES",1,1,1,0,0
e6a2ebc69465f58b77a4c9369f1ed5dd,"HUMBLE PIE",1,2,0,0,0
657cd6485dad1ff411a71722097aafe4,"IGGY AZALEA",1,1,1,0,0
47a10130f114c9af77599fb375f12082,"IMMATURE",1,2,0,0,0
88707e563a74c5d03a72e0b4d18a39bc,"INNER CIRCLE",1,1,1,0,0
5578b2e005550a7e6449f1c10f78447c,"INTERPOL",1,2,0,0,0
bd3d111157b6da474f6a8f22f08818b6,"ISRAEL & NEW BREED",1,2,0,0,0
00fb1c4191347803a707cc2b9554860b,"JACK JOHNSON & FRIENDS",1,1,1,0,0
ddc5a045691a28e85a6b22e584d780cc,"JACKIE GLEASON",1,2,0,0,0
d5e366c4e246719dd18f2aa65b355dc9,"JADAKISS",1,2,0,0,0
25d3007a4c539110d2b6775fd2764e2a,"JAKE OWEN",1,1,1,0,0
6dfcb302ed8c2a7d5747e60f18a79ae9,"JAMES BAY",1,1,1,0,0
d156746e8d7827b251ae268558c75b09,"JAMES INGRAM",1,2,0,0,0
eed3fed0268374a97b1b00f338477cb5,"JAMIROQUAI",1,1,1,0,0
76b1ab2a085ba887276accc16920d383,"JANIS IAN",1,1,1,0,0
e66b9098b2277590ebf3a427968fe31f,"JEFF BUCKLEY",1,1,1,0,0
cb774708290fdcab3794e50217faa6ec,"JENNIFER HUDSON",1,2,0,0,0
6b18971f3e7766e9906c3b6735fee0f8,"JERMAINE DUPRI",1,1,1,0,0
47e58576b1820a496204a437bb4abd2c,"JERMAINE JACKSON",1,2,0,0,0
89864b24467b83d7970436fe08342c73,"JERRY SEINFELD",1,1,1,0,0
4834257ae1e7694c8274c7da2e74c56d,"JESSE MC CARTNEY",1,1,1,0,0
0ac23a8d390829277e187cdcd5dd1635,"JESSIE J",1,1,1,0,0
030c55eb9d49a3bae049b4b579822656,"JESUS JONES",1,1,1,0,0
2a1d92db4f2b3de010cc4003a1090bcd,"JET",1,1,1,0,0
0d8c3408220eb2c88bfbc0d6a054ce61,"JOE JACKSON",1,2,0,0,0
a17623b7dfe06440c204d8d5e40d5d89,"JOHN DENVER & THE MUPPETS",1,1,1,0,0
4f6c5d2813b4a2d8d282d27d146f7d63,"JOHN TESH",1,2,0,0,0
10cb1b574d98825741e2368f84f9544a,"JOHNNIE TAYLOR",1,1,1,0,0
1adb0fa595bdc0a677893ccad04cadc1,"JOHNNY 'GUITAR' WATSON",1,2,0,0,0
c3f763d5fea5a3b1830f4cfe82cb65d2,"JOHNNY HORTON",1,1,1,0,0
cc3c74171d00a671e9edb594d823e413,"JOJI",1,2,0,0,0
45d4e5624c4f7a8747b16514907ea3c0,"JON PARDI",1,1,1,0,0
c92cea307e7bd53962c93a93e05faf4b,"JORDIN SPARKS",1,1,1,0,0
3b4306b289f6700724345d52d985b869,"JOSHUA KADISON",1,1,1,0,0
a28bd348b5c5d4cfbdd29f0f4ac5daa4,"JUANITA BYNUM",1,1,1,0,0
c15282029ab0f4f7db4eb135b44102b7,"KEHLANI",1,2,0,0,0
b2e703bd1b60efc4b08fb06ea4ee2467,"KENNY ROGERS & THE FIRST EDITION",1,1,1,0,0
ba5efe78bb70e3247f11a817494483cf,"KID 'N PLAY",1,2,0,0,0
8360c7c69471e9dd26e287f46022b8a3,"KILLSWITCH ENGAGE",1,2,0,0,0
d84f31d4f27cac93d73e110eb4e38c4a,"KIM CARNES",1,1,1,0,0
3a86ccbe629f50f2699e06fd7e5ec008,"KIP MOORE",1,1,1,0,0
c05b50fc0033367d03a636518abb01f4,"KIX",1,1,1,0,0
333ba6a6a844e1691bc12ed2e5e78bc6,"KRAYZIE BONE",1,1,1,0,0
c479362221db32745719a5d5205cd733,"KROKUS",1,2,0,0,0
d3c7e74531b27447ecbe7a9d786604fa,"KT TUNSTALL",1,1,1,0,0
6c62669e54fcb3f1333026c3919518f4,"KYLE",1,1,1,0,0
26493db1c965261a4d72b2ecdb4d296f,"L. ELGART / MANHATTAN SWING ORC",1,1,1,0,0
e73b191c3b7948be5f71515f7c59a05e,"L.A. GUNS",1,2,0,0,0
ff44cea4b42f43d13b30750368acaf79,"LA BOUCHE",1,1,1,0,0
31f6226c940f76d25100c80dcf3398e6,"LAMB OF GOD",1,2,0,0,0
c14fa670519cba86d5ffe65e98bde563,"LAWRENCE WELK",1,2,0,0,0
e46f73480f33f2391ae027b9e9d5c1c0,"LEIF GARRETT",1,2,0,0,0
a4f0fc35a89940bb7c21b6e02ca54122,"LEO SAYER",1,1,1,0,0
ba6e6d9d3d908ad9d9aaac1f0b81c967,"LEONA LEWIS",1,1,1,0,0
d2ed417533370f03c4704524569b269f,"LETOYA",1,1,1,0,0
1484d71a7390e6e96c4d9f1f819c37fd,"LFO",1,1,1,0,0
ca5c187f69c1f7dfdecc43545fdeb757,"LIL BABY & GUNNA",1,1,1,0,0
d0ee70793277f1850053655340d0eaf8,"LIL NAS X",1,1,1,0,0
c5a8d34398c5a83a768173d751ec16d9,"LIL PEEP",1,2,0,0,0
2202a868d59300f5a9f1ab52d8ae6318,"LIL PUMP",1,2,0,0,0
c79a1b0f567241dc4a1190a73ac86ec2,"LIL TECCA",1,1,1,0,0
991869116e4a6ec4a9c4dd3cd15233e1,"LIL' TROY",1,1,1,0,0
